Id,IdEjemplar,SiglasColeccion,NombreColeccion,NumeroDeCatalogo,Fuente,AnioColecta,Taxa,Estado,Municipio,Altitud,Longitud,Latitud
19716,1021,NA,No Aplica,URGBGM2009NOGM082GRO,FZ016,2009,Tripsacum,GUERRERO,CHILAPA DE ALVAREZ,1686,-99.13697222,17.64097222
19717,1022,NA,No Aplica,URGBGM2009NOGM083GRO,FZ016,2009,Tripsacum,GUERRERO,CHILAPA DE ALVAREZ,1628,-99.138,17.63711111
19718,1023,NA,No Aplica,URGBGM2009NOGM084GRO,FZ016,2009,Tripsacum,GUERRERO,CHILAPA DE ALVAREZ,1637,-99.07102778,17.68330556
19719,1033,NA,No Aplica,URGBGM2008NOGM094GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,TECPAN DE GALEANA,219,-100.5850833,17.37763889
19720,1034,NA,No Aplica,URGBGM2008NOGM095GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,MALINALTEPEC,1476,-98.61813889,17.48216667
19721,1035,NA,No Aplica,URGBGM2009NOGM096GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,CHILAPA DE ALVAREZ,1441,-99.16675,17.64008333
19722,1036,NA,No Aplica,URGBGM2009NOGM097GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,COPANATOYAC,1212,-98.75877778,17.55008333
19723,1024,NA,No Aplica,URGBGM2009NOGM085GRO,FZ016,2009,Tripsacum maizar,GUERRERO,APAXTLA,1629,-99.54275,18.33294444
19724,1025,NA,No Aplica,URGBGM2009NOGM086GRO,FZ016,2009,Tripsacum maizar,GUERRERO,APAXTLA,1331,-99.55941667,18.33258333
19725,1026,NA,No Aplica,URGBGM2009NOGM087GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,TELOLOAPAN,1350,-99.88980556,18.11244444
19726,1027,NA,No Aplica,URGBGM2009NOGM088GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,TELOLOAPAN,1527,-99.88980556,18.11244444
19727,1028,NA,No Aplica,URGBGM2008NOGM089GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,TELOLOAPAN,1403,-99.54877778,18.10936111
19728,1029,NA,No Aplica,URGBGM2009NOGM090GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,MALINALTEPEC,994,-98.75175,17.04405556
19729,1030,NA,No Aplica,URGBGM2009NOGM091GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,SAN LUIS ACATLAN,746,-98.73269444,16.93875
19730,1031,NA,No Aplica,URGBGM2009NOGM092GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,ATLIXTAC,1513,-98.61616667,17.42733333
19731,1032,NA,No Aplica,URGBGM2008NOGM093GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,XALPATLAHUAC,1523,-98.61683333,17.50411111
19732,1037,NA,No Aplica,URGBGM2009NOGM098GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,COPANATOYAC,1367,-98.76888889,17.53586111
19733,1038,NA,No Aplica,URGBGM2009NOGM099GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,COPANATOYAC,1377,-98.76283333,17.51761111
19734,1039,NA,No Aplica,URGBGM2009NOGM100GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,ATLIXTAC,1333,-98.15269444,17.55977778
19735,1040,NA,No Aplica,URGBGM2009NOGM101GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,ALCOZAUCA DE GUERRERO,1760,-98.40255556,17.46233333
19736,1041,NA,No Aplica,URGBGM2009NOGM102GRO,FZ016,2009,Tripsacum pilosum,GUERRERO,COPALILLO,1519,-98.83438889,18.00697222
19737,1042,NA,No Aplica,URGBGM2008NOGM103GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,TLAPA DE COMONFORT,1575,-98.6915,17.54436111
19738,1043,NA,No Aplica,URGBGM2008NOGM104GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,ATLIXTAC,1235,-98.71538889,17.768
19739,1044,NA,No Aplica,URGBGM2008NOGM105GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,CUALAC,1432,-98.67475,17.72619444
19740,1045,NA,No Aplica,URGBGM2008NOGM106GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,CUALAC,1550,-98.62891667,17.74841667
19741,1046,NA,No Aplica,URGBGM2008NOGM107GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,TLAPA DE COMONFORT,1351,-98.59363889,17.53425
19742,1047,NA,No Aplica,URGBGM2008NOGM108GRO,FZ016,2008,Tripsacum pilosum,GUERRERO,ATLIXTAC,1892,-98.83091667,17.54330556
22647,UATT01,UAT,Herbario,IEA-UAT2007MLV1,FZ018,2007,Tripsacum dactyloides hispidum,TAMAULIPAS,VICTORIA,895,-99.19927222,23.628675
22648,UATT02,UAT,Herbario,IEA-UAT2007MLV2,FZ018,2007,Tripsacum dactyloides hispidum,TAMAULIPAS,VICTORIA,1070,-99.20416944,23.62661111
22649,UATT03,UAT,Herbario,IEA-UAT2007MLV3,FZ018,2007,Tripsacum dactyloides hispidum,TAMAULIPAS,VICTORIA,1185,-99.20386111,23.61272222
22650,UATT04,UAT,Herbario,IEA-UAT2007MLV4,FZ018,2007,Tripsacum dactyloides hispidum,TAMAULIPAS,VICTORIA,1197,-99.20272222,23.61311111
22651,UATT05,UAT,Herbario,IEA-UAT2007MLV5,FZ018,2007,Tripsacum dactyloides hispidum,TAMAULIPAS,VICTORIA,876,-99.26588889,23.72288889
22652,UATT06,NA,NA,IEA-UAT2007MLV6,FZ018,2007,Tripsacum dactyloides hispidum,TAMAULIPAS,VICTORIA,522,-99.27888889,23.72666667
22653,UATT07,NA,NA,IEA-UAT2007MLV7,FZ018,2007,Tripsacum dactyloides hispidum,TAMAULIPAS,JAUMAVE,1528,-99.28555556,23.17527778
22654,UATT08,NA,NA,IEA-UAT2009MLV8,FZ018,2009,Tripsacum dactyloides hispidum,TAMAULIPAS,CASAS,855,-98.44502778,23.32380556
22655,UATT09,NA,NA,IEA-UAT2009MLV9,FZ018,2009,Tripsacum dactyloides hispidum,TAMAULIPAS,CASAS,865,-98.44588889,23.31955556
24131,,,,,FZ002,2008,Tripsacum,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,998,-92.95055556,16.74833333
24132,,,,,FZ002,2008,Tripsacum,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,998,-92.95,16.73333333
24133,,,,,FZ002,2008,Tripsacum,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,1167,-92.91666667,16.75
24134,,,,,FZ002,2008,Tripsacum,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,NA,NA,NA
24135,,,,,FZ002,2008,Tripsacum,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,NA,NA,NA
24136,,,,,FZ002,2008,Tripsacum,CHIAPAS,,1281,-92.90880556,16.74388889
24137,,,,,FZ002,2008,Tripsacum,CHIAPAS,TUXTLA GUTIÉRREZ,1208,-93.06666667,16.8
24138,,,,,FZ002,2008,Tripsacum,CHIAPAS,TUXTLA GUTIÉRREZ,1208,-93.06666667,16.8
24139,,,,,FZ002,2008,Tripsacum,CHIAPAS,TUXTLA GUTIÉRREZ,1028,-93.06666667,16.8
24140,,,,,FZ002,2008,Tripsacum,CHIAPAS,TUXTLA GUTIÉRREZ,998,-93.08333333,16.8
24141,,,,,FZ002,2008,Tripsacum,CHIAPAS,TUXTLA GUTIÉRREZ,998,-93.08333333,16.8
24142,,,,,FZ002,2008,Tripsacum,CHIAPAS,HUIXTÁN,1300,-92.13333333,16.8
24143,,,,,FZ002,2008,Tripsacum,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,1239,-92.11666667,16.81666667
24144,,,,,FZ002,2008,Tripsacum,CHIAPAS,OCOSINGO,1173,-92.1,16.96666667
24145,,,,,FZ002,2008,Tripsacum,CHIAPAS,LA TRINITARIA,1415,-92.03333333,16.06666667
24146,,,,,FZ002,2008,Tripsacum,CHIAPAS,LA TRINITARIA,819,-92.01666667,16
24147,,,,,FZ002,2008,Tripsacum,CHIAPAS,CINTALAPA,752,-94,16.41666667
24148,,,,,FZ002,2008,Tripsacum,CHIAPAS,CINTALAPA,735,-94,16.43333333
24149,,,,,FZ002,2008,Tripsacum,CHIAPAS,VILLAFLORES,915,-93.62613889,16.38322222
24150,,,,,FZ002,2008,Tripsacum,CHIAPAS,TUXTLA GUTIÉRREZ,788,-93.08513889,16.67030556
24151,,,,,FZ002,2008,Tripsacum,CHIAPAS,ZINACATLAN,1386,-92.83333333,16.68333333
24152,,,,,FZ002,2008,Tripsacum,CHIAPAS,ZINACATLAN,1359,-92.83638889,16.69416667
24153,,,,,FZ002,2008,Tripsacum,CHIAPAS,ZINACATLAN,1290,-92.86055556,16.69824167
24154,,,,,FZ002,2008,Tripsacum,CHIAPAS,CHIAPA DE CORZO,1183,-92.87527778,16.70306667
24155,,,,,FZ002,2008,Tripsacum,CHIAPAS,CHIAPA DE CORZO,1128,-92.88083333,16.70668056
24156,,,,,FZ002,2008,Tripsacum,CHIAPAS,IXTAPA,837,-92.92083333,16.72037222
24157,,,,,FZ002,2008,Tripsacum,CHIAPAS,IXTAPA,1008,-91.91441667,16.80763611
24158,,,,,FZ002,2008,Tripsacum,CHIAPAS,,1016,-92.95502778,16.74893889
24252,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,1777,-96.91841667,16.57511111
24253,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,1868,-96.93211111,16.57530556
24254,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,1858,-96.94552778,16.57
24255,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,1844,-96.95347222,16.57169444
24256,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,1976,-96.02011111,16.47741667
24257,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,1481,-97.03288889,16.45011111
24258,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,1284,-97.05230556,16.43527778
24259,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,1006,-97.07583333,16.38213889
24260,,,,,FZ002,2007,Tripsacum,OAXACA,VILLA DE SOLA DE VEGA,961,-97.08855556,16.36719444
24261,,,,,FZ002,2007,Tripsacum,OAXACA,SAN GABRIEL MIXTEPEC,798,-97.06227778,16.12311111
24262,,,,,FZ002,2007,Tripsacum,OAXACA,SAN PEDRO POCHUTLA,276,-96.47044444,15.76438889
24263,,,,,FZ002,2007,Tripsacum maizar,OAXACA,PLUMA HIDALGO,1062,-96.45772222,15.96294444
24264,,,,,FZ002,2007,Tripsacum,OAXACA,EL CAMARÓN,1214,-95.93433333,16.54041667
24265,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,HUITZUCO DE LOS FIGUEROA,1146,-99.22180556,18.24083333
24266,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,COPALILLO,770,-98.92194444,18.04513889
24267,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,COPALILLO,810,-98.88519444,18.019
24268,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,HUITZUCO DE LOS FIGUEROA,910,-98.88519444,18.01777778
24269,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,HUITZUCO DE LOS FIGUEROA,1238,-98.86616667,17.99783333
24270,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,OLINALÁ,1372,-98.86313889,17.99686111
24271,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,OLINALÁ,1605,-98.86305556,17.99666667
24272,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,OLINALÁ,1681,-98.85094444,17.95756111
24273,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,OLINALÁ,1520,-98.76444444,17.74238889
24274,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,TLATLAUQUITEPEC,1913,-98.78686111,17.57083333
24275,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,ATLIXTAC,1939,NA,NA
24276,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,HUITZUCO/ATLIXTAC,1653,-98.92344444,17.54805556
24277,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,ALIXTAC,1325,-99.00444444,17.58758333
24278,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,ATLIXTAC,1598,-99.01908333,17.58447222
24279,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,CHILAPA DE ÁLVAREZ,1450,-99.20458333,17.59372222
24280,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,CHILAPA DE ÁLVAREZ,1639,-99.22008333,17.52716667
24281,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,COLOTLIPA,1410,-99.22322222,17.51111111
24282,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,COLOTLIPA,1264,-99.22672222,17.50730556
24283,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,COLOTLIPA,1070,-99.21430556,17.45977778
24284,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,TIERRA COLORADA,470,-99.51119444,17.19283333
24285,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,TIERRA COLORADA,503,-99.50772222,17.19830556
24286,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,CHILPANCINGO/TIERRA COLORADA,763,-99.47855556,17.29627778
24287,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,HUITZUCO DE LOS FIGUEROA/CHILPANCINGO,980,-99.47855556,17.29627778
24288,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,CHILPANCINGO,944,-99.46677778,17.32541667
24289,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,CHILPANCINGO,932,-99.45072222,17.37558333
24290,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,HUITZUCO DE LOS FIGUEROA/CHILPANCINGO,1100,-99.46369444,17.3935
24291,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,ACAPETLAHUAYA,1383,-100.0849444,18.40005556
24292,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,ACAPETLAHUAYA,1585,-100.0093611,18.40944444
24293,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,IXCAPUZALCO,1648,-99.94016667,18.42480556
24294,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,TELOLOAPAN,1280,-99.94016667,18.37497222
24295,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,APAXTLA,1187,-99.93794444,17.14102778
24296,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,APAXTLA,1314,-99.96608333,18.06513889
24297,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,APAXTLA,1294,-99.97147222,18.05391667
24298,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,APAXTLA,1418,-99.99486111,18.04566667
24299,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,TELOLOAPAN,1325,-99.99936111,18.02972222
24300,,CTG,Tripsacum-Guerrero,1,FZ002,2007,Tripsacum,GUERRERO,TELOLOAPAN,1569,-99.99936111,18.32397222
24301,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,CHILAPA,1570,-99.22722222,17.56086111
24302,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,CHILAPA DE ÁLVAREZ,1570,-99.22722222,17.56086111
24303,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,CHILAPA DE ÁLVAREZ,1900,-99.27497222,17.56675
24304,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TIXTLA DE GUERRERO,1715,-99.31011111,17.60183333
24305,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TIXTLA DE GUERRERO,1590,-99.32997222,17.59722222
24306,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TIXTLA DE GUERRERO,1435,-99.41355556,17.55408333
24307,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,CHILPANCINGO,550,-99.43516667,17.55286111
24308,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,CHILPANCINGO,1645,-99.46041667,17.55175
24309,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,ZUMPANGO,1370,-99.48372222,17.54897222
24310,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,IGUALA DE LA INDEPENDENCIA,980,-99.53388889,17.69005556
24311,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,IGUALA DE LA INDEPENDENCIA,898,-99.49694444,18.39211111
24312,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,BUENA VISTA DE CUELLAR,1037,-99.49594444,18.38558333
24313,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,AMACUZAC,1100,-99.46480556,18.44077778
24314,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,MICHAPA,1120,-99.40233333,18.57044444
24315,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TAXCO DE ALARCÓN,1166,-99.48613889,18.68866667
24316,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TAXCO DE ALARCÓN,1158,-99.49569444,18.66816667
24317,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TAXCO DE ALARCÓN,1475,-99.53441667,18.68233333
24318,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TAXCO DE ALARCÓN,1187,-99.51441667,18.66675
24319,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TAXCO DE ALARCÓN,1187,-99.51441667,18.59255556
24320,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TAXCO DE ALARCÓN,1750,-99.57586111,18.58388889
24321,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TELOLOAPAN,1120,-99.62991667,18.43375
24322,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TELOLOAPAN,1094,-99.6795,18.38927778
24323,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TELOLOAPAN,1335,-99.71297222,18.42052778
24324,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TELOLOAPAN,1445,-99.73841667,18.43097222
24325,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,TELOLOAPAN,1540,-99.73716667,18.43213889
24326,,CTG,Tripsacum-Guerrero,1,FZ002,2008,Tripsacum,GUERRERO,IXCAPUZALCO,1610,-99.86680556,18.38636111
24327,,,,,FZ002,2007,Tripsacum,CHIHUAHUA,YECORA,2070,-109.2679444,28.23666667
24328,,,,,FZ002,2007,Tripsacum,CHIHUAHUA,,2135,-108.2613611,28.31888889
24329,,,,,FZ002,2007,Tripsacum,CHIHUAHUA,,2080,-108.2601944,28.32638889
24330,,,,,FZ002,2007,Tripsacum,CHIHUAHUA,,1915,-108.2666667,28.33658333
24331,,,,,FZ002,2007,Tripsacum,CHIHUAHUA,,1650,-108.2718611,28.34152778
24332,,,,,FZ002,2007,Tripsacum,SONORA,,1520,-108.7335278,28.40447222
24333,,,,,FZ002,2007,Tripsacum,SONORA,,1228,-108.7605833,28.37630556
24334,,,,,FZ002,2007,Tripsacum,SONORA,,1305,-108.7956944,28.39944444
24335,,,,,FZ002,2007,Tripsacum,SONORA,,1274,-108.7892222,28.38788889
24336,,,,,FZ002,2007,Tripsacum,SONORA,,NA,NA,NA
24337,,,,,FZ002,2007,Tripsacum,SONORA,,1650,-108.5146667,28.43169444
24338,,,,,FZ002,2007,Tripsacum,SONORA,,2068,-108.2131389,28.18097222
24339,,,,,FZ002,2007,Tripsacum,SONORA,,2375,-107.7231667,27.67213889
24340,,,,,FZ002,2007,Tripsacum,SONORA,,1920,-106.4641944,26.94905556
24341,,,,,FZ002,2007,Tripsacum,SONORA,,1644,-106.4185833,26.96041667
24342,,,,,FZ002,2007,Tripsacum,SONORA,,1580,-106.3796667,26.95730556
24343,,,,,FZ002,2007,Tripsacum,SONORA,,1698,-106.2720833,26.8655
24344,,,,,FZ002,2007,Tripsacum,SONORA,,1720,-106.2426389,28.88969444
24345,,,,,FZ002,2007,Tripsacum,SONORA,,1814,-106.22125,26.87558333
24346,,,,,FZ002,2007,Tripsacum,SONORA,,1770,-106.2291389,26.65341667
24347,,,,,FZ002,2007,Tripsacum,SONORA,,2015,-106.2706389,26.61938889
24348,,,,,FZ002,2007,Tripsacum,SONORA,,2200,-106.9481389,26.17930556
24349,,,,,FZ002,2007,Tripsacum,SONORA,,1927,-106.9535278,26.20769444
24350,,,,,FZ002,2007,Tripsacum,SONORA,,2440,-106.4788889,26.28861111
24351,,,,,FZ002,2007,Tripsacum,SONORA,,2240,-106.4902778,26.28444444
24352,,,,,FZ002,2007,Tripsacum,SONORA,,1950,-106.1325,26.69930556
24353,,,,,FZ002,2007,Tripsacum,SONORA,,2280,-106.1108611,26.70813889
24354,,,,,FZ002,,Tripsacum zopilotense,JALISCO,EJUTLA,1329,-104.1758333,19.90027778
24355,,,,,FZ002,,Tripsacum pilosum,JALISCO,TOLIMÁN,1120,-104.0447222,19.54777778
24356,,,,,FZ002,,Tripsacum lanceolatum,COLIMA,MINATITLÁN,1300,-103.9675,19.44444444
24357,,,,,FZ002,,Tripsacum maizar,COLIMA,MINATITLÁN,1300,-103.9675,19.44444444
24358,,,,,FZ002,,Tripsacum zopilotense,JALISCO,EL LIMÓN,832,-104.0897222,19.84888889
24359,,,,,FZ002,,Tripsacum dactyloides,JALISCO,CASIMIRO CASTILLO,NA,NA,NA
24360,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,825,-104.9338889,21.55313889
24361,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,817,-104.9316111,21.57377778
24362,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,817,-104.9316111,21.57377778
24363,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,708,-104.9525833,21.60730556
24364,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,633,-104.9645833,21.61844444
24365,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,586,-104.9734194,21.64505556
24366,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,588,-104.9883333,21.65380556
24367,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,541,-104.9961389,21.66244444
24368,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,492,-104.01525,21.66855556
24369,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,955,-104.8153889,21.50308333
24370,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,558,-104.8203611,21.61919444
24371,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,577,-104.8240278,21.62016667
24372,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,1293,-104.8450833,21.68505556
24373,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,1167,-104.7575833,21.49986111
24374,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,991,-104.7853611,21.4955
24375,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,572,-104.8231667,21.62113889
24376,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,1126,-104.8838056,21.53494444
24377,,,,,FZ002,2007,Tripsacum,NAYARIT,TEPIC,1126,-104.8838056,21.53494444
24378,,,,,FZ002,2007,Tripsacum,NAYARIT,XALISCO,821,-104.9158889,21.30758333
24379,,,,,FZ002,2007,Tripsacum,NAYARIT,XALISCO,865,-104.9168056,21.30977778
24380,,,,,FZ002,2007,Tripsacum,NAYARIT,XALISCO,893,-104.9186111,21.31383333
24381,,,,,FZ002,2007,Tripsacum,NAYARIT,XALISCO,1018,-104.9213889,21.32783333
24382,,,,,FZ002,2007,Tripsacum,NAYARIT,XALISCO,1032,-104.9159722,21.33161111
24383,,,,,FZ002,2007,Tripsacum,NAYARIT,XALISCO,1034,-104.9159722,21.33163889
24384,,,,,FZ002,2007,Tripsacum,NAYARIT,XALISCO,1034,-104.9485278,21.43036111
24385,,,,,FZ002,2007,Tripsacum,NAYARIT,SANTA MARIA DEL ORO,973,-104.5657778,21.34477778
24386,,,,,FZ002,2007,Tripsacum,NAYARIT,SANTA MARÍA DEL ORO,1022,-104.5618333,21.34027778
24387,,,,,FZ002,2007,Tripsacum,NAYARIT,SANTA MARIA DEL ORO,1048,-104.5600833,21.33866667
24388,,,,,FZ002,2007,Tripsacum,NAYARIT,SANTA MARÍA DEL ORO,1045,-104.6439722,21.21219444
24389,,,,,FZ002,2007,Tripsacum,NAYARIT,SANTA MARÍA DEL ORO,1095,-104.6412778,21.21691667
24390,,,,,FZ002,2007,Tripsacum,NAYARIT,SANTA MARÍA DEL ORO,1271,-104.6492222,21.27419444
24391,,,,,FZ002,2007,Tripsacum,NAYARIT,SANTA MARïA DEL ORO,1227,-104.6525,21.30308333
24392,,,,,FZ002,2007,Tripsacum,NAYARIT,AHUACATLÁN,1437,-104.4675278,21.97555
24393,,,,,FZ002,2007,Tripsacum,NAYARIT,AHUACATLÁN,1442,-104.4689444,21.97772222
24394,,,,,FZ002,2007,Tripsacum,NAYARIT,AHUACATLÁN,1334,-104.4833889,21.00313889
24395,,,,,FZ002,2007,Tripsacum,NAYARIT,JALA,1526,-104.3916667,21.09397222
24396,,,,,FZ002,2007,Tripsacum,NAYARIT,JALA,1312,-104.5445833,21.18302778
24397,,,,,FZ002,2007,Tripsacum,NAYARIT,JALA,1312,-104.5445833,21.18302778
24398,,,,,FZ002,2007,Tripsacum,NAYARIT,JALA,1352,-104.5466667,21.19652778
24399,,,,,FZ002,2007,Tripsacum,NAYARIT,JALA,121,-105.0876389,21.77513889
